numero finess etablissement juridique,numero finess etablissement,libelle description equipement sociaux,libta_equipement,rsej,activite,libelle activite,forme,libelle forme,nofinessej_1,raison_sociale,rslongue,code commune,departement,libelle departement,categetab,categorie,latitude,longitude,type d etablissements,code_insee
660781071,660004995,Hébergement résidence autonomie personnes âgées F1BIS,Hébergement Complet Internat,,,,,,660781071,PUV EL REPARO,PETITE UNITE DE VIE EL REPARO,095,66,PYRENEES ORIENTALES,502,EHPA ne percevant pas des crédits d'assurance maladie,42.46501228749443,1.8893424866121251,Personnes âgées,66095
660781071,660004995,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,660781071,PUV EL REPARO,PETITE UNITE DE VIE EL REPARO,095,66,PYRENEES ORIENTALES,502,EHPA ne percevant pas des crédits d'assurance maladie,42.46501228749443,1.8893424866121251,Personnes âgées,66095
660781071,660007527,Hébergement résidence autonomie personnes âgées F1BIS,Hébergement Complet Internat,,,,,,660781071,PUV LE CHATEAU DE NYER,PETITE UNITE DE VIE LE CHATEAU DE NYER,123,66,PYRENEES ORIENTALES,502,EHPA ne percevant pas des crédits d'assurance maladie,42.53330584367839,2.277658835239099,Personnes âgées,66123
660781071,660007527,Accueil temporaire pour Personnes Âgées,Hébergement Complet Internat,,,,,,660781071,PUV LE CHATEAU DE NYER,PETITE UNITE DE VIE LE CHATEAU DE NYER,123,66,PYRENEES ORIENTALES,502,EHPA ne percevant pas des crédits d'assurance maladie,42.53330584367839,2.277658835239099,Personnes âgées,66123
,660009622,,,,,,,,660006180,PYRESCAN SITE CL ST MICHEL PRADES,PYRESCAN SITE CLINIQUE SAINT MICHEL,149,66,PYRENEES ORIENTALES,698,Autre Etablissement Loi Hospitalière,42.61727640724213,2.417338089812727,Hopitaux cliniques,66149
750808511,660006420,Résidences Sociales créées ex Nihilo,Hébergement Complet Internat,,,,,,750808511,RES.RIVIERA,RESIDENCE SOCIALE EX NIHILO RIVIERA,136,66,PYRENEES ORIENTALES,259,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",42.705685013622826,2.8957359716852924,Médico-social handicap,66136
660784554,660782616,Hébergement résidence autonomie personnes âgées couple F2,Hébergement Complet Internat,,,,,,660784554,RESIDENCE  FRANCOIS DESNOYERS,RESIDENCE FRANCOIS  DESNOYERS,171,66,PYRENEES ORIENTALES,202,Résidences autonomie,42.616745891810936,3.005343649385118,Personnes âgées,66171
660784497,660784448,Hébergement résidence autonomie personnes âgées F1BIS,Hébergement Complet Internat,,,,,,660784497,RESIDENCE  LE STABULUM,RESIDENCE  LE STABULUM,024,66,PYRENEES ORIENTALES,202,Résidences autonomie,42.52616400470467,2.8327137839167285,Personnes âgées,66024
660784497,660784448,Hébergement résidence autonomie personnes âgées seules F1,Hébergement Complet Internat,,,,,,660784497,RESIDENCE  LE STABULUM,RESIDENCE  LE STABULUM,024,66,PYRENEES ORIENTALES,202,Résidences autonomie,42.52616400470467,2.8327137839167285,Personnes âgées,66024
660784497,660784448,Hébergement résidence autonomie personnes âgées couple F2,Hébergement Complet Internat,,,,,,660784497,RESIDENCE  LE STABULUM,RESIDENCE  LE STABULUM,024,66,PYRENEES ORIENTALES,202,Résidences autonomie,42.52616400470467,2.8327137839167285,Personnes âgées,66024
660005240,660005257,Hébergement résidence autonomie personnes âgées couple F2,Hébergement Complet Internat,,,,,,660005240,RESIDENCE AUTONOMIE JEAN MADERN,RESIDENCE AUTONOMIE JEAN MADERN,213,66,PYRENEES ORIENTALES,202,Résidences autonomie,42.66810217709175,2.8344590316220133,Personnes âgées,66213
660006446,660007519,Résidence sociale FJT,Hébergement Complet Internat,,,,,,660006446,RESIDENCE HABITAT JEUNES  ROGER SIDOU,FJT ROGER SIDOU,136,66,PYRENEES ORIENTALES,257,Foyer de Jeunes Travailleurs (résidence sociale ou non),42.693086179060714,2.868256867296606,Social / Hébergement,66136
750808511,660006438,Résidences Sociales ex Foyers Travailleurs Migrants,Hébergement Complet Internat,,,,,,750808511,RESIDENCE SOCIALE LES PECHERS,,136,66,PYRENEES ORIENTALES,259,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",42.70973544732126,2.8956836099257757,Médico-social handicap,66136
660781071,660785494,Hébergement résidence autonomie personnes âgées seules F1,Hébergement Complet Internat,,,,,,660781071,RESIDENCEAUTONOMIE LE PATIO DE JEANNE,RESIDENCE AUTONOMIE LE PATIO DE JEANNE,136,66,PYRENEES ORIENTALES,202,Résidences autonomie,42.67254385542128,2.905755683801022,Personnes âgées,66136
750066029,660012204,"Hébergement d'Urgence Adultes, Familles Difficulté",Hébergement Complet Internat,,,,,,750066029,RHVS L'OLIVINE- RESIDIS,RESIDENCE HOTELIERE A VOCATION SOCIALE L'OLIVINE-RESIDIS,136,66,PYRENEES ORIENTALES,216,Résidence Hôtelière à Vocation Sociale (R.H.V.S.),42.67587397898768,2.8812895396447744,Autres,66136
,660013798,,,,,,,,660013780,S.O.S MEDECINS PERPIGNAN,S.O.S MEDECINS PERPIGNAN,136,66,PYRENEES ORIENTALES,617,Maison médicale de garde (MMG),42.703114660845884,2.940716984526947,Autres,66136
,660009671,,,,,,,,660003559,SA RESEAU SANTE ROUSSILLON CL ST ROCH,SA RESEAU SANTE ROUSSILLON SITE POLYCLINIQUE SAINT ROCH,028,66,PYRENEES ORIENTALES,698,Autre Etablissement Loi Hospitalière,42.687067594350545,2.934584963198854,Hopitaux cliniques,66028
660007311,660004383,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660007311,SAAD A DOMICILE AGLY,SERVICE PRESTATAIRE AIDE DOMICILE A DOMICILE AGLY,071,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.773329239718976,2.69681752729975,Personnes âgées,66071
660010588,660010596,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010588,SAAD A NOSTRA CASA,SAAD A NOSTRA CASA,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.684822671504236,2.9068155483663807,Personnes âgées,66136
660010661,660010679,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010661,SAAD A2MICILE,SAAD A2MICILE,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.69359896189358,2.9157928838699174,Personnes âgées,66136
660010760,660010778,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010760,SAAD ABAD,SAAD ABAD,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.69382710301406,2.8915582791747503,Personnes âgées,66136
660011529,660011537,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011529,SAAD ADEMA,SAAD ADEMA,149,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.61377689231319,2.4212364540857796,Personnes âgées,66149
660010745,660010752,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010745,SAAD ADHEO SERVICES PERPIGNAN,SAAD ADHEO SERVICES PERPIGNAN,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.70334263815324,2.9082829002293127,Personnes âgées,66136
660786070,660786088,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660786070,SAAD ADMR ARGELES SUR MER,SAAD ADMR ARGELES SUR MER,008,66,PYRENEES ORIENTALES,640,Service d'aide et d'accompagnement à domicile aux familles,42.54953255835661,3.0227749454051716,Médico-social handicap,66008
660001058,660785130,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660001058,SAAD ADMR ARLES SUR TECH,SAAD ADMR ARLES SUR TECH,009,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.45509365961365,2.6352631247291294,Personnes âgées,66009
660011230,660011248,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011230,SAAD ADMR ASPRES CONFLENT RIBERAL,SAAD ADMR ASPRES CONFLENT RIBERAL,210,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.63048778073723,2.753114730497965,Personnes âgées,66210
660011586,660011594,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011586,SAAD ADMR BANYULS SUR MER,SAAD ADMR BANYULS SUR MER,016,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.48343593802212,3.1283814147525666,Personnes âgées,66016
660011388,660011396,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011388,SAAD ADMR CERET,SAAD ADMR CERET,049,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.48749811638671,2.747672726897993,Personnes âgées,66049
660010984,660010992,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010984,SAAD ADMR COLLIOURE,SAAD ADMR COLLIOURE,053,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.52643165789065,3.0808584682735862,Personnes âgées,66053
660010885,660010893,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010885,SAAD ADMR D'AMELIE,SAAD D'AMELIE,003,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.473728908125445,2.667466969272672,Personnes âgées,66003
660011503,660011511,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011503,SAAD ADMR DE MAUREILLAS,SAAD ADMR DE MAUREILLAS,106,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.49099609885447,2.8077860704809363,Personnes âgées,66106
660011560,660011578,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011560,SAAD ADMR DE ST NAZAIRE,SAAD ADMR DE ST NAZAIRE,186,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.66851223318655,2.9918665385550143,Personnes âgées,66186
660011701,660011719,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011701,SAAD ADMR DU ROUSSILLON,SAAD ADMR DU ROUSSILLON,168,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.5510346023989,2.9694733465746626,Personnes âgées,66168
660011404,660011412,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011404,SAAD ADMR DU VALLESPIR,SAAD ADMR DU VALLESPIR,049,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.48749811638671,2.747672726897993,Personnes âgées,66049
660011008,660011016,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011008,SAAD ADMR ELNE,SAAD ADMR ELNE,065,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.597323264676476,2.9746474098864164,Personnes âgées,66065
660010968,660010976,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010968,SAAD ADMR LE BOULOU,SAAD ADMR LE BOULOU,024,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.524291764221175,2.831174489414814,Personnes âgées,66024
660011065,660011073,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011065,SAAD ADMR MONT LOUIS,SAAD ADMR MONT LOUIS,098,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.52483799199881,2.1233775675114654,Personnes âgées,66098
660011685,660011693,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011685,SAAD ADMR PALAU DEL VIDRE,SAAD ADMR PALAU DEL VIDRE,133,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.57399519712083,2.962845659512242,Personnes âgées,66133
660011768,660011776,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011768,SAAD ADMR ST GENIS DES FONTAINES,SAAD ADMR ST GENIS DES FONTAINES,175,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.54356683033349,2.9205231602068222,Personnes âgées,66175
660011602,660011610,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011602,SAAD ADMR TISF 66 ENFANCE-FAMILLE,SAAD ADMR TISF 66 ENFANCE-FAMILLE,168,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.550568621408026,2.965490457054699,Personnes âgées,66168
660010604,660010612,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010604,SAAD ADOMIA,SAAD ADOMIA,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.69758685533515,2.885254323036525,Personnes âgées,66136
660011297,660011305,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011297,SAAD AGE D'OR SERVICES,SAAD AGE D'OR SERVICES,028,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.6915447834727,2.931250185273794,Personnes âgées,66028
660011545,660011552,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011545,SAAD AIDOMIS,SAAD AIDOMIS,058,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.69842715481337,2.736824415912166,Personnes âgées,66058
660010869,660010877,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010869,SAAD ARRELIA SERVICES,SAAD ARRELIA SERVICES,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.68178606568794,2.893849710712578,Personnes âgées,66136
660011727,660011735,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011727,SAAD ASSAD ARGELES,SAAD ASSAD ARGELES,008,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.54849480346041,3.024333208218868,Personnes âgées,66008
660785817,660785825,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660785817,SAAD ASSAD ROUSSILLON,SAAD ASSAD ROUSSILLON,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.692242666861034,2.887846292647639,Personnes âgées,66136
660786278,660786286,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660786278,SAAD ASSAD THUIR,SAAD ASSAD THUIR,210,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.632498806809714,2.7561878770787835,Personnes âgées,66210
660011081,660011099,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011081,SAAD ASSOCIATION ASSAD FENOUILLEDES,SAAD ASSOCIATION ASSAD FENOUILLEDES,187,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.80953495331635,2.5053645164623313,Personnes âgées,66187
660005349,660005356,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660005349,SAAD ASSOCIATION PIA AGLY,SAAD ASSOCIATION PIA AGLY,141,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.7454421671847,2.9181613801539505,Personnes âgées,66141
660001066,660785148,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660001066,SAAD CCAS BOMPAS,SAAD CCAS BOMPAS,021,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.72989268983447,2.9354759303269633,Personnes âgées,66021
660001074,660785155,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660001074,SAAD CCAS CABESTANY,SAAD CCAS CABESTANY,028,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.67889209866153,2.9374308826595996,Personnes âgées,66028
660000860,660785296,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660000860,SAAD CCAS CANET EN ROUSSILLON,SAAD CCAS CANET EN ROUSSILLON,037,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.69709542089549,3.0276924501027267,Personnes âgées,66037
660001082,660785163,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660001082,SAAD CCAS ILLE SUR TET,SAAD CCAS ILLE SUR TET,088,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.670987932349085,2.620948030313988,Personnes âgées,66088
660001181,660005489,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660001181,SAAD CCAS LE SOLER,SERVICE PRESTATAIRE AIDE DOMICILE CCAS LE SOLER,195,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.68240503056002,2.7955911188929714,Personnes âgées,66195
660784182,660005471,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660784182,SAAD CCAS PERPIGNAN,SERVICE PRESTATAIRE AIDE DOMICILE CCAS PERPIGNAN,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.694495771718515,2.8913022929108654,Personnes âgées,66136
660001116,660785213,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660001116,SAAD CCAS POLLESTRES,SAAD CCAS POLLESTRES,144,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.64071237624249,2.870439279775493,Personnes âgées,66144
660001124,660005430,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660001124,SAAD CCAS PONTEILLA,SAAD CCAS PONTEILLA,145,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.62649558991927,2.811653992161476,Personnes âgées,66145
660784554,660785270,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660784554,SAAD CCAS SAINT CYPRIEN,SAAD CCAS SAINT CYPRIEN,171,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.63235731546363,3.032607425012121,Personnes âgées,66171
660001157,660785262,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660001157,SAAD CCAS ST ESTEVE,SAAD CCAS ST ESTEVE,172,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.7080929071394,2.8458796715642376,Personnes âgées,66172
660785635,660011180,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660785635,SAAD CCAS ST LAURENT DE CERDANS,SAAD CCAS ST LAURENS DE CERDANS,179,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.38480007050759,2.613386434514628,Personnes âgées,66179
660005240,660011313,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660005240,SAAD CCAS TOULOUGES,SAAD CCAS TOULOUGES,213,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.67038862443054,2.831067944264483,Personnes âgées,66213
660001199,660785338,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660001199,SAAD CCAS VINCA,SAAD CCAS VINCA,230,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.644990175697096,2.529266392172881,Personnes âgées,66230
660011420,660011438,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011420,SAAD CERET'NA,SAAD CERET'NA,049,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.5003193672767,2.7600947010826915,Personnes âgées,66049
660011644,660011651,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011644,SAAD CREA-SERVICES,SAAD CREA-SERVICES,038,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.65139519596881,2.8353103327586986,Personnes âgées,66038
920028263,660012006,Aide à Domicile,Prestation en milieu ordinaire,,,,,,920028263,SAAD DOMUSVI DOMICILE,SAAD DOMUSVI DOMICILE,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.69796599458401,2.886678506381466,Personnes âgées,66136
920028263,660010562,Aide à Domicile,Prestation en milieu ordinaire,,,,,,920028263,SAAD DOMUSVI DOMICILE ILLE SUR TET,SAAD DOMUSVI DOMICILE ILLE SUR TET,088,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.669894648245666,2.620188795975594,Personnes âgées,66088
660010943,660010950,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010943,SAAD EMPLOIS FAMILIAUX DU VALLESPIR,SAAD EMPLOIS FAMILIAUX DU VALLESPIR,009,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.45702736201637,2.6334799523357093,Personnes âgées,66009
660011669,660011677,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011669,SAAD FED DEPARTEMENTALE DES ADMR PO,SAAD FED DEPARTEMENTALE DES ADMR DES PO,168,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.55337029566958,2.982078689667031,Personnes âgées,66168
660781071,660009234,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660781071,SAAD JOSEPH SAUVY PERPIGNAN,SAAD JOSEPH SAUVY PERPIGNAN,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.669414430453266,2.8891438950012382,Personnes âgées,66136
660011743,660011750,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011743,SAAD LA VIE EN ROSE,SAAD LA VIE EN ROSE,008,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.55038199680819,3.0123955767870148,Personnes âgées,66008
660010539,660010547,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010539,SAAD LES AUTOMNALES,SAAD LES AUTOMNALES,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.688194019331,2.9086211822765082,Personnes âgées,66136
660010497,660010505,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010497,SAAD O2 PERPIGNAN,SAAD O2 PERPIGNAN,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.694460268218606,2.904008946975146,Personnes âgées,66136
660004540,660004557,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660004540,SAAD PRESENCE 66,SERVICE AUX PERSONNES,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.71553859976783,2.894134458439543,Personnes âgées,66136
660011214,660011222,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011214,SAAD RESIDENCE PARC SUD ROUSSILLON,SAAD RESIDENCE PARC SUD ROUSSILLON,189,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.65664230637905,2.9295458667047964,Personnes âgées,66189
660010802,660010810,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010802,SAAD ROUSSILLON MENAGE,SAAD ROUSSILLON MENAGE,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.69828672281112,2.8934381101559277,Personnes âgées,66136
660011347,660011354,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011347,SAAD RSP,SAAD RSP,140,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.69630186424285,2.7700905084401577,Personnes âgées,66140
660011628,660011636,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011628,SAAD SCOP A LA MAISON,SAAD SCOP A LA MAISON,011,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.60575913180856,2.893601051957207,Personnes âgées,66011
660011040,660011057,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011040,SAAD SENIORS COHESION,SAAD SENIORS COHESION,065,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.60570136418831,2.9717290491482293,Personnes âgées,66065
660008988,660010489,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660008988,SAAD SERVICE SOCIAL ENFANCE CATALANE,SAAD SERVICE SOCIAL ENFANCE CATALANE,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.702928201588165,2.9083420665485833,Personnes âgées,66136
660011198,660011206,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011198,SAAD SERVICES A DOMICILE 5P,SAAD SERVICES A DOMICILE 5P,189,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.65674717890451,2.9290646030182943,Personnes âgées,66189
660010646,660010653,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010646,SAAD SERVICES CASTILLET,SAAD SERVICES CASTILLET,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.702152926681684,2.8926021035849776,Personnes âgées,66136
660011271,660011289,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011271,SAAD SERVICES SANS SOUCI,SAAD SERVICES SANS SOUCI,028,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.67965259014865,2.94034604866822,Personnes âgées,66028
660010620,660010638,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660010620,SAAD SOLEVIE,SAAD SOLEVIE,136,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.69331319857027,2.889293424462744,Personnes âgées,66136
660011255,660011263,Aide à Domicile,Prestation en milieu ordinaire,,,,,,660011255,SAAD SUD SERVICES A LA PERSONNE,SAAD SUD SERVICES A LA PERSONES,028,66,PYRENEES ORIENTALES,460,Service autonomie aide (SAA),42.693407969516485,2.9302631676748945,Personnes âgées,66028
