annee,dept,libelle_classe_age,patho_niv1,Npop,Ntop,prev_calculee
2022,31,de 20 à 24 ans,Maladies neurologiques,1164480,3150.0,0.27
2022,31,de 20 à 24 ans,Maladies psychiatriques,1358560,13840.0,1.02
2022,31,de 20 à 24 ans,Maladies respiratoires chroniques (hors mucoviscidose),194080,4080.0,2.1
2022,31,de 20 à 24 ans,Maternité (avec ou sans pathologies),98900,3540.0,3.58
2022,31,de 20 à 24 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",194080,1770.0,0.91
2022,31,de 20 à 24 ans,Traitements du risque vasculaire (hors pathologies),582240,1930.0,0.33
2022,31,de 20 à 24 ans,Traitements psychotropes (hors pathologies),970400,10110.0,1.04
2022,31,de 25 à 29 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,209480,2040.0,0.97
2022,31,de 25 à 29 ans,Cancers,1307700,3390.0,0.26
2022,31,de 25 à 29 ans,Diabète,209480,1350.0,0.64
2022,31,de 25 à 29 ans,Hospitalisation pour Covid-19,209480,90.0,0.04
2022,31,de 25 à 29 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",209480,16660.0,7.95
2022,31,de 25 à 29 ans,Insuffisance rénale chronique terminale,209480,30.0,0.01
2022,31,de 25 à 29 ans,Maladies cardioneurovasculaires,2513760,2770.0,0.11
2022,31,de 25 à 29 ans,Maladies du foie ou du pancréas (hors mucoviscidose),209480,530.0,0.25
2022,31,de 25 à 29 ans,Maladies inflammatoires ou rares ou infection VIH,2304280,6670.0,0.29
2022,31,de 25 à 29 ans,Maladies neurologiques,1256880,3590.0,0.29
2022,31,de 25 à 29 ans,Maladies psychiatriques,1466360,13810.0,0.94
2022,31,de 25 à 29 ans,Maladies respiratoires chroniques (hors mucoviscidose),209480,4810.0,2.3
2022,31,de 25 à 29 ans,Maternité (avec ou sans pathologies),104120,11880.0,11.41
2022,31,de 25 à 29 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",209480,2230.0,1.06
2022,31,de 25 à 29 ans,Traitements du risque vasculaire (hors pathologies),628440,2900.0,0.46
2022,31,de 25 à 29 ans,Traitements psychotropes (hors pathologies),1047400,13170.0,1.26
2022,31,de 30 à 34 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,208520,2010.0,0.96
2022,31,de 30 à 34 ans,Cancers,1667620,6260.0,0.38
2022,31,de 30 à 34 ans,Diabète,208520,1800.0,0.86
2022,31,de 30 à 34 ans,Hospitalisation pour Covid-19,208520,100.0,0.05
2022,31,de 30 à 34 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",208520,18920.0,9.07
2022,31,de 30 à 34 ans,Insuffisance rénale chronique terminale,573520,190.0,0.03
2022,31,de 30 à 34 ans,Maladies cardioneurovasculaires,2554460,3330.0,0.13
2022,31,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),208520,690.0,0.33
2022,31,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,2241680,8830.0,0.39
2022,31,de 30 à 34 ans,Maladies neurologiques,1251120,4290.0,0.34
2022,31,de 30 à 34 ans,Maladies psychiatriques,1459640,14940.0,1.02
2022,31,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),208520,5700.0,2.73
2022,31,de 30 à 34 ans,Maternité (avec ou sans pathologies),104080,19800.0,19.02
2022,31,de 30 à 34 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",208520,3040.0,1.46
2022,31,de 30 à 34 ans,Traitements du risque vasculaire (hors pathologies),625560,4580.0,0.73
2022,31,de 30 à 34 ans,Traitements psychotropes (hors pathologies),1042600,16690.0,1.6
2022,31,de 35 à 39 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,200010,2390.0,1.19
2022,31,de 35 à 39 ans,Cancers,1902350,8980.0,0.47
2022,31,de 35 à 39 ans,Diabète,200010,2660.0,1.33
2022,31,de 35 à 39 ans,Hospitalisation pour Covid-19,200010,120.0,0.06
2022,31,de 35 à 39 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",200010,20460.0,10.23
2022,31,de 35 à 39 ans,Insuffisance rénale chronique terminale,500020,290.0,0.06
2022,31,de 35 à 39 ans,Maladies cardioneurovasculaires,2599370,4660.0,0.18
2022,31,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),200010,860.0,0.43
2022,31,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,2100100,9920.0,0.47
2022,31,de 35 à 39 ans,Maladies neurologiques,1300060,4410.0,0.34
2022,31,de 35 à 39 ans,Maladies psychiatriques,1400070,15920.0,1.14
2022,31,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),200010,6500.0,3.25
2022,31,de 35 à 39 ans,Maternité (avec ou sans pathologies),100760,13360.0,13.26
2022,31,de 35 à 39 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",200010,3920.0,1.96
2022,31,de 35 à 39 ans,Traitements du risque vasculaire (hors pathologies),600030,8270.0,1.38
2022,31,de 35 à 39 ans,Traitements psychotropes (hors pathologies),1000050,20850.0,2.08
2022,31,de 40 à 44 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,199280,2370.0,1.19
2022,31,de 40 à 44 ans,Cancers,2091540,11740.0,0.56
2022,31,de 40 à 44 ans,Diabète,199280,3520.0,1.77
2022,31,de 40 à 44 ans,Hospitalisation pour Covid-19,199280,140.0,0.07
2022,31,de 40 à 44 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",199280,22990.0,11.54
2022,31,de 40 à 44 ans,Insuffisance rénale chronique terminale,597840,420.0,0.07
2022,31,de 40 à 44 ans,Maladies cardioneurovasculaires,2840190,7380.0,0.26
2022,31,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),199280,1060.0,0.53
2022,31,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,2092440,11590.0,0.55
2022,31,de 40 à 44 ans,Maladies neurologiques,1444630,5040.0,0.35
2022,31,de 40 à 44 ans,Maladies psychiatriques,1394960,19000.0,1.36
2022,31,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),199280,7420.0,3.72
2022,31,de 40 à 44 ans,Maternité (avec ou sans pathologies),99340,3920.0,3.95
2022,31,de 40 à 44 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",199280,4280.0,2.15
2022,31,de 40 à 44 ans,Traitements du risque vasculaire (hors pathologies),597840,15870.0,2.65
2022,31,de 40 à 44 ans,Traitements psychotropes (hors pathologies),996400,28840.0,2.89
2022,31,de 45 à 49 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,185600,2420.0,1.3
2022,31,de 45 à 49 ans,Cancers,2227160,15160.0,0.68
2022,31,de 45 à 49 ans,Diabète,185600,5240.0,2.82
2022,31,de 45 à 49 ans,Hospitalisation pour Covid-19,185600,140.0,0.08
2022,31,de 45 à 49 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",185600,23280.0,12.54
2022,31,de 45 à 49 ans,Insuffisance rénale chronique terminale,649600,430.0,0.07
2022,31,de 45 à 49 ans,Maladies cardioneurovasculaires,2691240,12520.0,0.47
2022,31,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),185600,1240.0,0.67
2022,31,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,1856000,11850.0,0.64
2022,31,de 45 à 49 ans,Maladies neurologiques,1299200,5260.0,0.4
2022,31,de 45 à 49 ans,Maladies psychiatriques,1299200,20910.0,1.61
2022,31,de 45 à 49 ans,Maladies respiratoires chroniques (hors mucoviscidose),185600,7970.0,4.29
2022,31,de 45 à 49 ans,Maternité (avec ou sans pathologies),92760,380.0,0.41
2022,31,de 45 à 49 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",185600,4020.0,2.17
2022,31,de 45 à 49 ans,Traitements du risque vasculaire (hors pathologies),556800,26710.0,4.8
2022,31,de 45 à 49 ans,Traitements psychotropes (hors pathologies),928000,33460.0,3.61
2022,31,de 5 à 9 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,167620,1510.0,0.9
2022,31,de 5 à 9 ans,Cancers,670480,600.0,0.09
2022,31,de 5 à 9 ans,Diabète,167620,260.0,0.16
2022,31,de 5 à 9 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",167620,8660.0,5.17
2022,31,de 5 à 9 ans,Maladies cardioneurovasculaires,1089530,1180.0,0.11
2022,31,de 5 à 9 ans,Maladies du foie ou du pancréas (hors mucoviscidose),167620,80.0,0.05
2022,31,de 5 à 9 ans,Maladies inflammatoires ou rares ou infection VIH,1467400,1750.0,0.12
2022,31,de 5 à 9 ans,Maladies neurologiques,755740,2450.0,0.32
2022,31,de 5 à 9 ans,Maladies psychiatriques,838100,4730.0,0.56
2022,31,de 5 à 9 ans,Maladies respiratoires chroniques (hors mucoviscidose),167620,12220.0,7.29
2022,31,de 5 à 9 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",167620,4000.0,2.39
2022,31,de 5 à 9 ans,Traitements du risque vasculaire (hors pathologies),294060,80.0,0.03
2022,31,de 5 à 9 ans,Traitements psychotropes (hors pathologies),502860,400.0,0.08
2022,31,de 50 à 54 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,186880,2900.0,1.55
2022,31,de 50 à 54 ans,Cancers,2429440,21750.0,0.9
2022,31,de 50 à 54 ans,Diabète,186880,8260.0,4.42
2022,31,de 50 à 54 ans,Hospitalisation pour Covid-19,186880,240.0,0.13
2022,31,de 50 à 54 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",186880,27280.0,14.6
2022,31,de 50 à 54 ans,Insuffisance rénale chronique terminale,560640,530.0,0.09
2022,31,de 50 à 54 ans,Maladies cardioneurovasculaires,2756090,23350.0,0.85
2022,31,de 50 à 54 ans,Maladies du foie ou du pancréas (hors mucoviscidose),186880,1760.0,0.94
2022,31,de 50 à 54 ans,Maladies inflammatoires ou rares ou infection VIH,1868800,13760.0,0.74
2022,31,de 50 à 54 ans,Maladies neurologiques,1495040,6450.0,0.43
2022,31,de 50 à 54 ans,Maladies psychiatriques,1308160,24650.0,1.88
2022,31,de 50 à 54 ans,Maladies respiratoires chroniques (hors mucoviscidose),186880,9120.0,4.88
2022,31,de 50 à 54 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",186880,3640.0,1.95
2022,31,de 50 à 54 ans,Traitements du risque vasculaire (hors pathologies),560640,46410.0,8.28
2022,31,de 50 à 54 ans,Traitements psychotropes (hors pathologies),934400,40900.0,4.38
2022,31,de 55 à 59 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,179370,3310.0,1.85
2022,31,de 55 à 59 ans,Cancers,2331780,29180.0,1.25
2022,31,de 55 à 59 ans,Diabète,179370,11980.0,6.68
2022,31,de 55 à 59 ans,Hospitalisation pour Covid-19,179370,280.0,0.16
2022,31,de 55 à 59 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",179370,30390.0,16.94
2022,31,de 55 à 59 ans,Insuffisance rénale chronique terminale,538110,590.0,0.11
2022,31,de 55 à 59 ans,Maladies cardioneurovasculaires,2690550,37170.0,1.38
2022,31,de 55 à 59 ans,Maladies du foie ou du pancréas (hors mucoviscidose),179370,2120.0,1.18
2022,31,de 55 à 59 ans,Maladies inflammatoires ou rares ou infection VIH,1793700,15280.0,0.85
2022,31,de 55 à 59 ans,Maladies neurologiques,1434960,6900.0,0.48
2022,31,de 55 à 59 ans,Maladies psychiatriques,1255590,25640.0,2.04
2022,31,de 55 à 59 ans,Maladies respiratoires chroniques (hors mucoviscidose),179370,10840.0,6.04
2022,31,de 55 à 59 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",179370,3020.0,1.68
2022,31,de 55 à 59 ans,Traitements du risque vasculaire (hors pathologies),538110,66310.0,12.32
2022,31,de 55 à 59 ans,Traitements psychotropes (hors pathologies),896850,44570.0,4.97
2022,31,de 60 à 64 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,155200,3750.0,2.42
2022,31,de 60 à 64 ans,Cancers,2017600,35540.0,1.76
2022,31,de 60 à 64 ans,Diabète,155200,15180.0,9.78
2022,31,de 60 à 64 ans,Hospitalisation pour Covid-19,155200,300.0,0.19
2022,31,de 60 à 64 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",155200,30340.0,19.55
2022,31,de 60 à 64 ans,Insuffisance rénale chronique terminale,465600,730.0,0.16
2022,31,de 60 à 64 ans,Maladies cardioneurovasculaires,2328000,49730.0,2.14
2022,31,de 60 à 64 ans,Maladies du foie ou du pancréas (hors mucoviscidose),155200,2350.0,1.51
2022,31,de 60 à 64 ans,Maladies inflammatoires ou rares ou infection VIH,1552000,13800.0,0.89
2022,31,de 60 à 64 ans,Maladies neurologiques,1241600,7090.0,0.57
2022,31,de 60 à 64 ans,Maladies psychiatriques,1046670,22120.0,2.11
2022,31,de 60 à 64 ans,Maladies respiratoires chroniques (hors mucoviscidose),155200,11500.0,7.41
2022,31,de 60 à 64 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",155200,2100.0,1.35
2022,31,de 60 à 64 ans,Traitements du risque vasculaire (hors pathologies),465600,78380.0,16.83
2022,31,de 60 à 64 ans,Traitements psychotropes (hors pathologies),776000,41670.0,5.37
2022,31,de 65 à 69 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,134020,4220.0,3.15
2022,31,de 65 à 69 ans,Cancers,1742260,43990.0,2.52
2022,31,de 65 à 69 ans,Diabète,134020,18040.0,13.46
2022,31,de 65 à 69 ans,Hospitalisation pour Covid-19,134020,470.0,0.35
2022,31,de 65 à 69 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",134020,30510.0,22.77
2022,31,de 65 à 69 ans,Insuffisance rénale chronique terminale,402060,770.0,0.19
2022,31,de 65 à 69 ans,Maladies cardioneurovasculaires,2010300,64480.0,3.21
2022,31,de 65 à 69 ans,Maladies du foie ou du pancréas (hors mucoviscidose),134020,2200.0,1.64
2022,31,de 65 à 69 ans,Maladies inflammatoires ou rares ou infection VIH,1340200,11900.0,0.89
2022,31,de 65 à 69 ans,Maladies neurologiques,1072160,8050.0,0.75
2022,31,de 65 à 69 ans,Maladies psychiatriques,871130,17520.0,2.01
2022,31,de 65 à 69 ans,Maladies respiratoires chroniques (hors mucoviscidose),134020,12010.0,8.96
2022,31,de 65 à 69 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",134020,1420.0,1.06
2022,31,de 65 à 69 ans,Traitements du risque vasculaire (hors pathologies),402060,86160.0,21.43
2022,31,de 65 à 69 ans,Traitements psychotropes (hors pathologies),670100,39250.0,5.86
2022,31,de 70 à 74 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,124860,4820.0,3.86
2022,31,de 70 à 74 ans,Cancers,1623180,55030.0,3.39
2022,31,de 70 à 74 ans,Diabète,124860,20180.0,16.16
2022,31,de 70 à 74 ans,Hospitalisation pour Covid-19,124860,600.0,0.48
2022,31,de 70 à 74 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",124860,33610.0,26.92
2022,31,de 70 à 74 ans,Insuffisance rénale chronique terminale,374580,830.0,0.22
2022,31,de 70 à 74 ans,Maladies cardioneurovasculaires,1872900,81400.0,4.35
2022,31,de 70 à 74 ans,Maladies du foie ou du pancréas (hors mucoviscidose),124860,2120.0,1.7
2022,31,de 70 à 74 ans,Maladies inflammatoires ou rares ou infection VIH,1248600,12160.0,0.97
2022,31,de 70 à 74 ans,Maladies neurologiques,998880,10750.0,1.08
2022,31,de 70 à 74 ans,Maladies psychiatriques,845530,14990.0,1.77
2022,31,de 70 à 74 ans,Maladies respiratoires chroniques (hors mucoviscidose),124860,12600.0,10.09
2022,31,de 70 à 74 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",124860,1140.0,0.91
2022,31,de 70 à 74 ans,Traitements du risque vasculaire (hors pathologies),374580,95910.0,25.6
2022,31,de 70 à 74 ans,Traitements psychotropes (hors pathologies),624300,45240.0,7.25
2022,31,de 75 à 79 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,97600,4820.0,4.94
2022,31,de 75 à 79 ans,Cancers,1268800,53680.0,4.23
2022,31,de 75 à 79 ans,Diabète,97600,17780.0,18.22
2022,31,de 75 à 79 ans,Hospitalisation pour Covid-19,97600,760.0,0.78
2022,31,de 75 à 79 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",97600,29150.0,29.87
2022,31,de 75 à 79 ans,Insuffisance rénale chronique terminale,292800,890.0,0.3
2022,31,de 75 à 79 ans,Maladies cardioneurovasculaires,1464000,84920.0,5.8
2022,31,de 75 à 79 ans,Maladies du foie ou du pancréas (hors mucoviscidose),97600,1630.0,1.67
2022,31,de 75 à 79 ans,Maladies inflammatoires ou rares ou infection VIH,976000,10590.0,1.09
2022,31,de 75 à 79 ans,Maladies neurologiques,780800,13410.0,1.72
2022,31,de 75 à 79 ans,Maladies psychiatriques,634400,11460.0,1.81
2022,31,de 75 à 79 ans,Maladies respiratoires chroniques (hors mucoviscidose),97600,10680.0,10.94
2022,31,de 75 à 79 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",97600,740.0,0.76
2022,31,de 75 à 79 ans,Traitements du risque vasculaire (hors pathologies),292800,84540.0,28.87
2022,31,de 75 à 79 ans,Traitements psychotropes (hors pathologies),488000,44020.0,9.02
2022,31,de 80 à 84 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,63940,4240.0,6.63
2022,31,de 80 à 84 ans,Cancers,831220,40390.0,4.86
2022,31,de 80 à 84 ans,Diabète,63940,12500.0,19.55
2022,31,de 80 à 84 ans,Hospitalisation pour Covid-19,63940,820.0,1.28
2022,31,de 80 à 84 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",63940,19640.0,30.72
2022,31,de 80 à 84 ans,Insuffisance rénale chronique terminale,191820,680.0,0.35
2022,31,de 80 à 84 ans,Maladies cardioneurovasculaires,959100,74190.0,7.74
2022,31,de 80 à 84 ans,Maladies du foie ou du pancréas (hors mucoviscidose),63940,1200.0,1.88
2022,31,de 80 à 84 ans,Maladies inflammatoires ou rares ou infection VIH,621090,7830.0,1.26
2022,31,de 80 à 84 ans,Maladies neurologiques,511520,15540.0,3.04
2022,31,de 80 à 84 ans,Maladies psychiatriques,397300,8870.0,2.23
2022,31,de 80 à 84 ans,Maladies respiratoires chroniques (hors mucoviscidose),63940,7660.0,11.98
2022,31,de 80 à 84 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",63940,490.0,0.77
2022,31,de 80 à 84 ans,Traitements du risque vasculaire (hors pathologies),191820,56630.0,29.52
2022,31,de 80 à 84 ans,Traitements psychotropes (hors pathologies),319700,36830.0,11.52
2022,31,de 85 à 89 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,51180,4200.0,8.21
2022,31,de 85 à 89 ans,Cancers,665340,35950.0,5.4
2022,31,de 85 à 89 ans,Diabète,51180,9840.0,19.23
2022,31,de 85 à 89 ans,Hospitalisation pour Covid-19,51180,1080.0,2.11
2022,31,de 85 à 89 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",51180,16140.0,31.54
